experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch,native_j_star,reference_order,j_at_reference_order,delta_j_native_vs_last,relative_j_native_vs_last
quadrature_order,3,0,False,32,3,101,39310.56832539652,25.741366868468162,880.201159810569,-438.4333946988896,1975.5393600167927,983.3503563425719,-31843.807875707396,0.0010004669113878326,True,True,local,negative_side,4,1,2,20,73,0.2839158999850042,,,,,,,1975.5393600167927,3,1975.5393600167927,0.0,0.0
