experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch,native_j_star,reference_order,j_at_reference_order,delta_j_native_vs_last,relative_j_native_vs_last
circle_sides,32,0,False,32,6,101,39310.56832539652,25.741366868468162,873.1877593039987,-437.8438862132356,1960.5830562682675,976.8132532335169,-33535.87299549498,0.0010004669113878326,True,True,local,negative_side,4,1,2,20,73,0.26376440000603907,,,,,,,1960.5830562682675,8,1963.0841027975516,0.0,0.0
