status,error,cleared_count,cleared_channels,absent_channels,virtual_time_s,average_clear_time_s,program_runtime_s,distance_m,measure_count,switch_count,clear_attempts,failed_clear_attempts,fallback_count,information_selections,strategy,layout_name,ring_points,ring_radius,joint_config,probe_config,bayes_config,q12_link_config,problem1_geometry,scheduler,scheduler_config,clear_ratio,note,accounting_delta_s,true_total,seed,case
complete,,15,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 19]","[6, 10, 17, 18, 20]",3199.137324662291,213.27582164415273,2.5469999999913853,12380.68662331145,105,96,24,9,0,26,parameterized_ring_rolling_open_route,ring8_939,8,939.0,"{'max_detour_m': 5.0, 'horizon': 3, 'min_saving_s': 0.0, 'candidate_limit': 12}","{'max_attempts': 5, 'min_probability': 0.2, 'max_radius': 80.0}","{'noise_deg': 0.5773502691896258, 'quad_depth': 3, 'prior_exists': 0.65}","{'eps_w': 0.2, 'p_w': 2.0, 'tau': 0.01, 'min_dop_improvement': 0.02, 'max_primary_loss_ratio': 0.005, 'primary_tie_rel_tol': 1e-06, 'sin_floor': 0.02, 'collinear_sin_tol': 1e-08, 'max_collinear_weight_fraction': 0.05, 'enable_dop_override': True}","{'sample_count': 38, 'finite_sample_count': 38, 'max_jung_ratio': 0.8660618995191304, 'mean_radius_to_diameter': 0.5000008644140436, 'jung_violation_count': 0}","{'search_measures': 82, 'localization_measures': 23, 'certified_clears': 11, 'fallback_clears': 0, 'decisions': 46, 'probe_attempts': 13, 'probe_successes': 4, 'joint_sequences_planned': 1, 'on_route_probes': 12, 'exact_routes': 17, 'approximate_routes': 29, 'batch_scan_visits': 9, 'batch_scan_channels': 92, 'route_aligned_plans': 10, 'free_measurement_plans': 26, 'dop_tie_break_decisions': 26, 'dop_tie_break_overrides': 0}","{'search_gain': 0.2, 'lookahead': 1.0, 'cell_size': 100.0}",1.0,真实总数仅演练结束后可见；clear_ratio需用实际总数计算。,0.0,15,2026091302,3
