status,error,cleared_count,cleared_channels,absent_channels,virtual_time_s,average_clear_time_s,program_runtime_s,distance_m,measure_count,switch_count,clear_attempts,failed_clear_attempts,fallback_count,information_selections,strategy,layout_name,ring_points,ring_radius,joint_config,probe_config,bayes_config,q12_link_config,problem1_geometry,scheduler,scheduler_config,clear_ratio,note,accounting_delta_s
complete,,13,"[1, 3, 5, 6, 7, 8, 10, 12, 14, 15, 16, 19, 20]","[2, 4, 9, 11, 13, 17, 18]",3350.1292881852473,257.7022529373267,2.562000000005355,12705.646440926239,122,116,19,6,0,18,parameterized_ring_rolling_open_route,ring8_939,8,939.0,"{'max_detour_m': 2.5, 'horizon': 3, 'min_saving_s': 0.0, 'candidate_limit': 12}","{'max_attempts': 5, 'min_probability': 0.2, 'max_radius': 80.0}","{'noise_deg': 0.5773502691896258, 'quad_depth': 3, 'prior_exists': 0.65}","{'eps_w': 0.2, 'p_w': 2.0, 'tau': 0.01, 'min_dop_improvement': 0.02, 'max_primary_loss_ratio': 0.005, 'primary_tie_rel_tol': 1e-06, 'sin_floor': 0.02, 'collinear_sin_tol': 1e-08, 'max_collinear_weight_fraction': 0.05, 'enable_dop_override': True}","{'sample_count': 36, 'finite_sample_count': 36, 'max_jung_ratio': 0.8662315434343062, 'mean_radius_to_diameter': 0.5000056794087047, 'jung_violation_count': 0}","{'search_measures': 99, 'localization_measures': 23, 'certified_clears': 13, 'fallback_clears': 0, 'decisions': 40, 'probe_attempts': 6, 'probe_successes': 0, 'joint_sequences_planned': 0, 'on_route_probes': 6, 'exact_routes': 25, 'approximate_routes': 15, 'batch_scan_visits': 9, 'batch_scan_channels': 110, 'route_aligned_plans': 11, 'free_measurement_plans': 18, 'dop_tie_break_decisions': 18, 'dop_tie_break_overrides': 0}","{'search_gain': 0.2, 'lookahead': 1.0, 'cell_size': 100.0}",,真实总数仅演练结束后可见；clear_ratio需用实际总数计算。,0.0
