problem,case,seed,source_count,cleared_count,all_cleared,single_source_average_clear_time_s,per_case_clear_time_s,program_runtime_s,measure_count,status,error,move_time_s,switch_time_s,measure_time_s,clear_action_time_s
Q4,199,2026091398,10,10,True,585.2783788918698,5852.7837889186985,2.0296897150001314,282,complete,,4126.783788918698,260.0,1410.0,56.0
Q4,200,2026091399,16,16,True,348.9458959036458,5583.134334458333,1.993058536000035,204,complete,,4278.134334458331,181.0,1020.0,104.0
Q4,201,2026091400,14,14,True,453.74186908577866,6352.386167200902,3.4492794669999967,258,complete,,4764.386167200901,225.0,1290.0,73.0
Q4,202,2026091401,10,10,True,606.1719441125598,6061.719441125598,3.233947914000055,274,complete,,4381.719441125598,251.0,1370.0,59.0
Q4,203,2026091402,14,14,True,440.1702615267835,6162.383661374969,3.748484951999899,250,complete,,4612.38366137497,221.0,1250.0,79.0
Q4,204,2026091403,13,13,True,495.30328946058756,6438.942762987638,1.913904107999997,249,complete,,4903.942762987641,222.0,1245.0,68.0
Q4,205,2026091404,14,14,True,462.67625690190965,6477.467596626735,2.1244048529999873,248,complete,,4931.467596626739,221.0,1240.0,85.0
Q4,206,2026091405,10,10,True,639.2460285091353,6392.4602850913525,2.3782142770000974,275,complete,,4713.460285091355,251.0,1375.0,53.0
Q4,207,2026091406,13,13,True,500.636340321806,6508.2724241834785,3.803474767000125,234,complete,,5053.272424183477,202.0,1170.0,83.0
Q4,208,2026091407,15,15,True,422.9967037209626,6344.950555814439,4.037273428000162,233,complete,,4883.950555814441,200.0,1165.0,96.0
Q4,209,2026091408,14,14,True,427.7584344439193,5988.618082214871,1.8315967910000381,205,complete,,4708.618082214876,179.0,1025.0,76.0
Q4,210,2026091409,12,12,True,506.7355860294897,6080.827032353876,2.878394309999976,244,complete,,4584.827032353878,213.0,1220.0,63.0
Q4,211,2026091410,13,13,True,473.72063629113745,6158.368271784787,2.784603665000077,234,complete,,4699.36827178479,209.0,1170.0,80.0
Q4,212,2026091411,13,13,True,456.53214275163924,5934.91785577131,1.4783184420000453,244,complete,,4414.917855771311,226.0,1220.0,74.0
Q4,213,2026091412,16,16,True,356.15256293136736,5698.441006901878,2.863746894000087,211,complete,,4354.4410069018795,194.0,1055.0,95.0
Q4,214,2026091413,11,11,True,563.9211861159818,6203.133047275799,2.5640924480001104,274,complete,,4518.1330472758,251.0,1370.0,64.0
Q4,215,2026091414,15,15,True,434.83496011121764,6522.5244016682645,1.848893764999957,274,complete,,4820.524401668266,248.0,1370.0,84.0
Q4,216,2026091415,12,12,True,521.9810937595742,6263.77312511489,1.6452651679999235,266,complete,,4625.773125114892,236.0,1330.0,72.0
Q4,217,2026091416,10,10,True,615.4440980481966,6154.440980481966,2.1332008199999564,296,complete,,4347.440980481968,271.0,1480.0,56.0
Q4,218,2026091417,14,14,True,403.82536586621234,5653.5551221269725,2.63720509399991,215,complete,,4308.555122126974,191.0,1075.0,79.0
Q4,219,2026091418,11,11,True,554.2190816322686,6096.409897954954,2.5814943479999783,283,complete,,4347.409897954956,267.0,1415.0,67.0
Q4,220,2026091419,16,16,True,370.5277049314813,5928.443278903701,2.62591495200013,230,complete,,4488.443278903702,210.0,1150.0,80.0
Q4,221,2026091420,13,13,True,471.64988207747473,6131.4484670071715,1.7155502829998568,241,complete,,4635.448467007178,211.0,1205.0,80.0
Q4,222,2026091421,10,10,True,612.7459253971313,6127.459253971313,1.3209305829998357,263,complete,,4518.459253971314,241.0,1315.0,53.0
Q4,223,2026091422,12,12,True,544.5301540046199,6534.36184805544,2.9465119940000477,277,complete,,4827.361848055442,253.0,1385.0,69.0
Q4,224,2026091423,14,14,True,452.4345559919755,6334.083783887657,3.2429888510000637,244,complete,,4807.083783887656,219.0,1220.0,88.0
Q4,225,2026091424,13,13,True,460.4053128898146,5985.269067567589,2.950313671999993,262,complete,,4360.269067567593,238.0,1310.0,77.0
Q4,226,2026091425,13,13,True,474.09381958513956,6163.219654606814,1.6363481660000616,255,complete,,4596.2196546068135,227.0,1275.0,65.0
Q4,227,2026091426,10,10,True,624.9627780779908,6249.627780779908,1.2882660820000638,299,complete,,4431.627780779907,270.0,1495.0,53.0
Q4,228,2026091427,14,14,True,477.82884094775187,6689.603773268526,2.976651468,243,complete,,5173.60377326853,219.0,1215.0,82.0
Q4,229,2026091428,11,11,True,590.4653466530154,6495.11881318317,2.8489989460001652,279,complete,,4785.11881318317,248.0,1395.0,67.0
Q4,230,2026091429,13,13,True,490.94139349312,6382.238115410561,3.453202370000099,241,complete,,4883.238115410561,211.0,1205.0,83.0
Q4,231,2026091430,11,11,True,555.0586383682637,6105.6450220509005,1.9309313300000213,275,complete,,4416.6450220509005,247.0,1375.0,67.0
Q4,232,2026091431,11,11,True,576.6432697326729,6343.0759670594025,1.2521910139998909,265,complete,,4723.075967059402,240.0,1325.0,55.0
Q4,233,2026091432,13,13,True,486.85031958962605,6329.054154665138,3.48606193500018,289,complete,,4546.054154665138,258.0,1445.0,80.0
Q4,234,2026091433,12,12,True,494.51685620541895,5934.202274465028,2.6240195579998726,254,complete,,4356.202274465026,230.0,1270.0,78.0
Q4,235,2026091434,15,15,True,424.9862935138408,6374.794402707612,2.8929390270000113,211,complete,,5048.794402707615,190.0,1055.0,81.0
Q4,236,2026091435,12,12,True,501.46450397159794,6017.574047659175,1.711977091000108,235,complete,,4562.574047659178,205.0,1175.0,75.0
Q4,237,2026091436,10,10,True,610.6326269648085,6106.326269648085,1.3087310679998154,283,complete,,4380.326269648087,261.0,1415.0,50.0
Q4,238,2026091437,15,15,True,412.4900694942679,6187.351042414019,3.1190065180001056,240,complete,,4687.35104241402,216.0,1200.0,84.0
Q4,239,2026091438,16,16,True,367.7989554511142,5884.783287217827,4.685635173000037,199,complete,,4620.783287217821,165.0,995.0,104.0
Q4,240,2026091439,14,14,True,431.13685049866865,6035.915906981361,2.7493289830001686,213,complete,,4702.91590698136,189.0,1065.0,79.0
Q4,241,2026091440,10,10,True,617.6475551747492,6176.475551747492,4.733919157999935,275,complete,,4492.475551747494,253.0,1375.0,56.0
Q4,242,2026091441,11,11,True,543.7261946602316,5980.988141262547,1.3913729779999358,262,complete,,4362.988141262549,244.0,1310.0,64.0
Q4,243,2026091442,12,12,True,526.6581683330184,6319.89801999622,2.779781707000211,261,complete,,4710.89801999622,232.0,1305.0,72.0
Q4,244,2026091443,14,14,True,415.2172029856065,5813.040841798491,2.7262329180000506,195,complete,,4588.040841798493,174.0,975.0,76.0
Q4,245,2026091444,11,11,True,532.4014277304218,5856.415705034639,2.341507087000082,269,complete,,4205.41570503464,245.0,1345.0,61.0
Q4,246,2026091445,15,15,True,421.3197797896017,6319.796696844025,2.249939753000035,228,complete,,4888.796696844031,204.0,1140.0,87.0
Q4,247,2026091446,15,15,True,442.47440254341535,6637.11603815123,3.143745095999975,237,complete,,5163.116038151229,208.0,1185.0,81.0
Q4,248,2026091447,15,15,True,433.69000918429305,6505.350137764396,3.3599990279999474,214,complete,,5169.350137764396,182.0,1070.0,84.0
Q4,249,2026091448,14,14,True,452.08967850310563,6329.255499043479,3.3614211799999794,225,complete,,4939.25549904348,192.0,1125.0,73.0
Q4,250,2026091449,16,16,True,397.2871028284508,6356.593645255213,4.237729068999897,201,complete,,5076.593645255215,177.0,1005.0,98.0
Q4,251,2026091450,12,12,True,519.3177828333936,6231.813394000723,3.3957622339999034,281,complete,,4508.813394000724,258.0,1405.0,60.0
Q4,252,2026091451,13,13,True,507.6054340662598,6598.870642861378,1.8109864440000365,248,complete,,5066.870642861377,218.0,1240.0,74.0
Q4,253,2026091452,12,12,True,556.553259828849,6678.639117946189,3.76180773100009,257,complete,,5102.639117946192,228.0,1285.0,63.0
Q4,254,2026091453,16,16,True,426.41955015853677,6822.712802536588,2.965803385000072,237,complete,,5278.712802536577,204.0,1185.0,155.0
Q4,255,2026091454,11,11,True,579.9994495687152,6379.993945255868,2.3024451180001506,284,complete,,4647.993945255866,257.0,1420.0,55.0
Q4,256,2026091455,15,15,True,411.99451943289006,6179.917791493351,2.22419203000004,212,complete,,4845.917791493348,184.0,1060.0,90.0
Q4,257,2026091456,16,16,True,368.5368596615339,5896.589754584543,3.3887419540001247,166,complete,,4839.5897545845455,141.0,830.0,86.0
Q4,258,2026091457,15,15,True,407.54075314381873,6113.111297157281,2.8022072859998843,242,complete,,4607.111297157282,218.0,1210.0,78.0
Q4,259,2026091458,11,11,True,549.517560625056,6044.693166875617,1.216306693999968,244,complete,,4538.693166875617,228.0,1220.0,58.0
Q4,260,2026091459,13,13,True,485.3622171062811,6309.7088223816545,3.786345730999983,250,complete,,4771.708822381656,223.0,1250.0,65.0
Q4,261,2026091460,14,14,True,430.59318831427885,6028.304636399904,3.959424119000005,230,complete,,4593.304636399902,209.0,1150.0,76.0
Q4,262,2026091461,10,10,True,604.6091718281061,6046.091718281061,1.492088128999967,280,complete,,4324.091718281061,254.0,1400.0,68.0
Q4,263,2026091462,14,14,True,454.65360305161084,6365.150442722552,3.2053013219999684,231,complete,,4924.15044272255,204.0,1155.0,82.0
Q4,264,2026091463,13,13,True,493.8223836228427,6419.690987096956,3.0668672009999227,249,complete,,4881.690987096956,222.0,1245.0,71.0
Q4,265,2026091464,10,10,True,598.1868945340259,5981.8689453402585,2.3676487050001924,286,complete,,4223.86894534026,263.0,1430.0,65.0
Q4,266,2026091465,10,10,True,600.6942704899053,6006.942704899053,2.013585123999974,269,complete,,4356.942704899054,249.0,1345.0,56.0
Q4,267,2026091466,11,11,True,546.5138714062114,6011.652585468325,1.8350165639999432,248,complete,,4476.652585468327,216.0,1240.0,79.0
Q4,268,2026091467,15,15,True,386.46666032993795,5796.999904949069,3.3148726209999495,198,complete,,4542.999904949069,174.0,990.0,90.0
Q4,269,2026091468,10,10,True,597.632940929471,5976.329409294711,1.0938819400000739,304,complete,,4111.32940929471,286.0,1520.0,59.0
Q4,270,2026091469,10,10,True,654.3714681143387,6543.714681143387,3.3915695860000596,314,complete,,4625.714681143387,289.0,1570.0,59.0
Q4,271,2026091470,11,11,True,562.0121901527863,6182.134091680649,2.3195263780000914,273,complete,,4505.134091680648,248.0,1365.0,64.0
Q4,272,2026091471,16,16,True,371.80981570640705,5948.957051302513,3.434212898999931,180,complete,,4808.95705130251,151.0,900.0,89.0
Q4,273,2026091472,13,13,True,492.16040576662243,6398.085274966092,1.7824024779999945,256,complete,,4816.085274966095,228.0,1280.0,74.0
Q4,274,2026091473,16,16,True,338.8333145818368,5421.333033309389,3.025274237999838,156,complete,,4427.333033309389,134.0,780.0,80.0
Q4,275,2026091474,14,14,True,438.5359368684504,6139.503116158306,4.5706416610000815,217,complete,,4793.503116158307,191.0,1085.0,70.0
Q4,276,2026091475,13,13,True,522.7281877157559,6795.466440304827,2.6329513470000165,259,complete,,5201.466440304828,225.0,1295.0,74.0
Q4,277,2026091476,14,14,True,466.4115114518185,6529.761160325459,2.3178174639999725,235,complete,,5058.761160325456,205.0,1175.0,91.0
Q4,278,2026091477,10,10,True,597.9769468248842,5979.769468248842,2.162934456999892,274,complete,,4301.769468248842,255.0,1370.0,53.0
Q4,279,2026091478,14,14,True,436.53991052873937,6111.558747402351,2.91587911900001,223,complete,,4721.558747402352,199.0,1115.0,76.0
Q4,280,2026091479,10,10,True,603.1606121698215,6031.606121698215,2.928495527999985,256,complete,,4458.606121698217,231.0,1280.0,62.0
Q4,281,2026091480,15,15,True,446.9027360902283,6703.541041353425,3.619898013000011,246,complete,,5165.541041353423,215.0,1230.0,93.0
Q4,282,2026091481,12,12,True,509.8618716180058,6118.34245941607,2.3323426370000107,249,complete,,4585.342459416071,225.0,1245.0,63.0
Q4,283,2026091482,13,13,True,498.956554625914,6486.435210136882,1.7155753019999338,245,complete,,4974.43521013688,219.0,1225.0,68.0
Q4,284,2026091483,10,10,True,639.8556921345894,6398.556921345894,1.4160270029999538,325,complete,,4419.556921345898,295.0,1625.0,59.0
Q4,285,2026091484,12,12,True,502.8407092714242,6034.08851125709,2.5157748139999967,255,complete,,4458.088511257092,238.0,1275.0,63.0
Q4,286,2026091485,16,16,True,373.8882912685849,5982.2126602973585,4.4291707190000125,220,complete,,4597.21266029736,193.0,1100.0,92.0
Q4,287,2026091486,12,12,True,503.8150591494736,6045.780709793683,2.3506929769998806,234,complete,,4596.780709793684,216.0,1170.0,63.0
Q4,288,2026091487,11,11,True,579.0565897575162,6369.622487332679,1.1832884200000535,267,complete,,4737.622487332682,242.0,1335.0,55.0
Q4,289,2026091488,12,12,True,525.6940671649509,6308.32880597941,1.7126012070000343,238,complete,,4836.32880597941,210.0,1190.0,72.0
Q4,290,2026091489,16,16,True,399.11312734807206,6385.810037569153,4.076794784000185,209,complete,,5062.810037569152,177.0,1045.0,101.0
Q4,291,2026091490,15,15,True,444.302488830278,6664.53733245417,2.2712386299999707,229,complete,,5243.537332454171,198.0,1145.0,78.0
Q4,292,2026091491,15,15,True,430.2587796051663,6453.881694077494,3.7148867850000897,217,complete,,5094.881694077492,193.0,1085.0,81.0
Q4,293,2026091492,13,13,True,470.81501032434693,6120.59513421651,3.75116865699988,235,complete,,4646.595134216511,201.0,1175.0,98.0
Q4,294,2026091493,15,15,True,385.4335581346223,5781.503372019334,3.2862296670000433,199,complete,,4519.503372019337,177.0,995.0,90.0
Q4,295,2026091494,11,11,True,594.8011011907356,6542.812113098092,1.4541288689999874,297,complete,,4727.812113098094,272.0,1485.0,58.0
Q4,296,2026091495,15,15,True,458.1620828239376,6872.4312423590645,3.6246383889999834,234,complete,,5402.431242359065,201.0,1170.0,99.0
Q4,297,2026091496,10,10,True,653.9411683624088,6539.411683624088,1.3959603250000328,300,complete,,4700.411683624086,277.0,1500.0,62.0
Q4,298,2026091497,15,15,True,443.44011642257084,6651.601746338562,2.5459089089999907,234,complete,,5195.6017463385615,202.0,1170.0,84.0
Q4,299,2026091498,15,15,True,440.50331421576504,6607.549713236475,2.3737437790000513,212,complete,,5289.549713236474,183.0,1060.0,75.0
Q4,300,2026091499,13,13,True,469.7950098505053,6107.335128056569,1.9305740949998835,232,complete,,4660.3351280565685,204.0,1160.0,83.0
