status,error,cleared_count,cleared_channels,absent_channels,virtual_time_s,average_clear_time_s,program_runtime_s,distance_m,measure_count,switch_count,clear_attempts,failed_clear_attempts,fallback_count,information_selections,strategy,layout_name,ring_points,ring_radius,joint_config,probe_config,bayes_config,q12_link_config,problem1_geometry,scheduler,scheduler_config,clear_ratio,note,accounting_delta_s,true_total,seed,case
complete,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",[],2986.260794311973,186.6412996444983,3.8910000000032596,11396.303971559859,100,91,28,12,0,35,parameterized_ring_rolling_open_route,ring8_939,8,939.0,"{'max_detour_m': 5.0, 'horizon': 3, 'min_saving_s': 0.0, 'candidate_limit': 12}","{'max_attempts': 5, 'min_probability': 0.2, 'max_radius': 80.0}","{'noise_deg': 0.5773502691896258, 'quad_depth': 3, 'prior_exists': 0.65}","{'eps_w': 0.2, 'p_w': 2.0, 'tau': 0.01, 'min_dop_improvement': 0.02, 'max_primary_loss_ratio': 0.005, 'primary_tie_rel_tol': 1e-06, 'sin_floor': 0.02, 'collinear_sin_tol': 1e-08, 'max_collinear_weight_fraction': 0.05, 'enable_dop_override': True}","{'sample_count': 42, 'finite_sample_count': 42, 'max_jung_ratio': 0.8661175985899547, 'mean_radius_to_diameter': 0.5000025208057648, 'jung_violation_count': 0}","{'search_measures': 74, 'localization_measures': 26, 'certified_clears': 11, 'fallback_clears': 0, 'decisions': 53, 'probe_attempts': 17, 'probe_successes': 5, 'joint_sequences_planned': 0, 'on_route_probes': 14, 'exact_routes': 27, 'approximate_routes': 26, 'batch_scan_visits': 7, 'batch_scan_channels': 82, 'route_aligned_plans': 8, 'free_measurement_plans': 35, 'dop_tie_break_decisions': 35, 'dop_tie_break_overrides': 0}","{'search_gain': 0.2, 'lookahead': 1.0, 'cell_size': 100.0}",1.0,真实总数仅演练结束后可见；clear_ratio需用实际总数计算。,0.0,16,2026091399,1
