experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch,native_j_star,reference_order,j_at_reference_order,delta_j_native_vs_last,relative_j_native_vs_last
circle_sides,16,0,False,16,4,31,40374.049030207476,26.08111822800487,-142.1100231776706,540.6725480006984,3350.0285320514163,559.0367276388248,-787.7037690243451,0.0010139137506573975,True,True,local,positive_side,2,1,1,12,47,0.05663109998567961,,,,,,,3350.0285320514163,6,3342.1562223113992,0.0,0.0
