experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch,native_j_star,reference_order,j_at_reference_order,delta_j_native_vs_last,relative_j_native_vs_last
quadrature_order,2,0,False,16,2,31,40374.049030207476,26.08111822800487,-142.01939999554713,540.6731038183242,3271.5121293822467,559.0142352101917,-968.7824417980155,0.0010139137506573975,True,True,local,positive_side,2,1,1,12,47,0.0630585000035353,,,,,,,3271.5121293822467,2,3271.5121293822467,0.0,0.0
