experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch
search_comparison,,0,False,360,6,101,39270.90505841475,25.729566798698897,-142.2164520652238,536.1495710570143,3284.9867374631995,554.6907983576441,-786.4194351127371,0.001,True,True,local,positive_side,2,1,1,12,46,0.3493585000105668,,,,,,
search_comparison,,1,False,360,6,101,39270.90505841475,25.729566798698897,-142.2164520652238,536.1495710570143,3284.9867374631995,554.6907983576441,-786.4194351127371,0.001,True,True,local,positive_side,2,1,1,12,46,0.36438109999289736,,,,,,
search_comparison,,0,True,360,6,101,39270.90505841475,25.729566798698897,961.8140432983208,206.8710920229126,1748.5550558560874,983.8098914935836,-32118.09739937843,0.001,True,True,local,negative_side,3,1,2,12,43,0.7484022999997251,4871.821858031312,-254895.3018495735,True,1,10,negative_side
search_comparison,,1,True,360,6,101,39270.90505841475,25.729566798698897,295.940418558098,934.9304735733468,1688.2872063981083,980.65066244429,-38324.278247571085,0.001,True,True,local,positive_side,3,1,2,12,44,0.7670008999994025,1812.085566925352,-184827.2656546709,True,1,10,positive_side
