experiment,setting,seed,use_global_search,circle_sides,quadrature_order,candidate_grid,region_area,inradius,point_x,point_y,j_star,distance_from_s1,reception_h,h_tolerance,strict_feasible,feasible_with_tolerance,source,branch,local_run_count,local_success_count,local_feasible_count,selected_iterations,selected_function_evaluations,elapsed_s,global_objective,global_h,global_feasible,global_iterations,global_function_evaluations,global_branch
search_comparison,,0,False,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,16,2,12,50,201,20.628594699985115,,,,,,
search_comparison,,1,False,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,16,2,12,50,201,20.206228199996985,,,,,,
search_comparison,,2,False,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,16,2,13,50,201,19.770856600021943,,,,,,
search_comparison,,0,True,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,17,2,13,50,201,22.317573399981484,1618.9206905512349,-11287.763768744655,True,8,90,positive_side
search_comparison,,1,True,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,17,2,12,50,201,22.035277200018754,1612.8759269548277,-2302.101303859148,True,8,90,positive_side
search_comparison,,2,True,360,6,101,39270.90505841475,25.729566798698897,999.4569327707653,32.95207776292434,1610.954743391885,999.9999999462199,-0.00010755541734397411,0.001,True,True,local,negative_side,17,3,14,50,201,22.444401199987624,1667.6269783594878,-38157.46402635169,True,8,90,negative_side
